Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
91145;85;ch:1:sloid:91145;8591145;3;Zürich, Friedhof Sihlfeld;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680979.0;1247786.0;413.0;47.37593410642187, 8.510893375911603
91199;85;ch:1:sloid:91199;8591199;0;Zürich, Hölderlinstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684883.901;1246748.821;453.4;47.36611493146152, 8.562395815245308
91183;85;ch:1:sloid:91183;8591183;4;Zürich, Helmhaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2683435.0;1247168.0;409.0;47.370069795837935, 8.543294615697283
91160;85;ch:1:sloid:91160;8591160;2;Zürich, Glaubtenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681527.931;1252044.857;463.1;47.41416779632831, 8.518937322904106
91182;85;ch:1:sloid:91182;8591182;6;Zürich, Hegianwandweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680941.888;1245640.854;476.8;47.35664642503716, 8.510014246328188
91155;85;ch:1:sloid:91155;8591155;2;Zürich, Geeringstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2678622.0;1252036.0;501.0;47.41444152684199, 8.480434372208665
91165;85;ch:1:sloid:91165;8591165;1;Zürich, Grimselstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2679391.0;1248991.0;405.0;47.38696443046559, 8.49008248656207
91187;85;ch:1:sloid:91187;8591187;5;Zürich, Hertensteinstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2683367.0;1253039.0;446.0;47.422878087692965, 8.54348879505836
91204;85;ch:1:sloid:91204;8591204;8;Zürich, Hügelstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682222.0;1245869.0;420.0;47.35853980779978, 8.526998197043751
91184;85;ch:1:sloid:91184;8591184;2;Zürich, Helvetiaplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682071.0;1247848.0;411.0;47.376356590424805, 8.52536242082526
91209;85;ch:1:sloid:91209;8591209;7;Zürich, Im Hagacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680764.0;1245930.0;472.0;47.35926866939357, 8.507712057979242
91230;85;ch:1:sloid:91230;8591230;3;Zürich, Kirche Fluntern;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684640.902;1247888.826;510.8;47.37639864597626, 8.559394756358113
91229;85;ch:1:sloid:91229;8591229;5;Zürich, Kinkelstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2683635.0;1249263.0;489.0;47.38888550325077, 8.54633376012924
91217;85;ch:1:sloid:91217;8591217;0;Zürich, Kalchbühlweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682591.878;1243871.837;441.7;47.34053217750886, 8.531525479275851
91228;85;ch:1:sloid:91228;8591228;7;Zürich, Kienastenwies;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2687830.0;1245573.0;620.0;47.35515436104326, 8.601162737840943
91223;85;ch:1:sloid:91223;8591223;8;Zürich, Kappenbühlweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2679983.0;1250778.0;465.0;47.40296399361216, 8.498241560322295
91220;85;ch:1:sloid:91220;8591220;4;Zürich, Kantonsschule;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2683977.0;1247470.0;437.0;47.37271694475386, 8.55052632524793
91360;85;ch:1:sloid:91360;8591360;8;Zürich, Segeten;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2687310.886;1245631.801;599.2;47.355752144697156, 8.594304089569482
91368;85;ch:1:sloid:91368;8591368;1;Zürich, Sihlquai/HB;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;ZHSI;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682990.0;1248252.0;407.0;47.37987480303157, 8.537604625208461
91377;85;ch:1:sloid:91377;8591377;2;Zürich, Spyristeig;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684384.0;1248981.0;601.0;47.38625387215966, 8.55619941057811
91374;85;ch:1:sloid:91374;8591374;9;Zürich, Sportweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680574.919;1249524.856;401.1;47.39162186709532, 8.505856588207617
91376;85;ch:1:sloid:91376;8591376;4;Zürich, Spyriplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684071.9;1248534.833;506.4;47.38228125130524, 8.551982708908135
91408;85;ch:1:sloid:91408;8591408;5;Zürich, Untermoosstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2678896.0;1248191.0;420.0;47.37982914790126, 8.483386415274992
91392;85;ch:1:sloid:91392;8591392;1;Zürich, Thujastrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682296.0;1244941.0;427.0;47.35018465677268, 8.527807122145052
91398;85;ch:1:sloid:91398;8591398;8;Zürich, Toni-Areal;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2680934.0;1249354.0;401.0;47.390041276207434, 8.510581189768608
91406;85;ch:1:sloid:91406;8591406;9;Zürich, Universität Irchel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2683510.0;1250070.0;487.0;47.39615896412025, 8.544829072592401
91419;85;ch:1:sloid:91419;8591419;2;Zürich, Waidspital;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681760.0;1250380.0;492.0;47.399166447720326, 8.521707575619669
91411;85;ch:1:sloid:91411;8591411;9;Zürich, Vogelsangstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2683850.0;1248672.0;490.0;47.38354311829113, 8.549070200770348
91427;85;ch:1:sloid:91427;8591427;5;Zürich, Werd;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682189.0;1247401.0;411.0;47.372321836571906, 8.526842633852874
91416;85;ch:1:sloid:91416;8591416;8;Zürich, Waidbadstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681144.0;1250350.0;532.0;47.39897282585119, 8.513542943885572
91423;85;ch:1:sloid:91423;8591423;4;Zürich, Wartau;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2679484.0;1250750.0;448.0;47.40277259000505, 8.4916266140316
91431;85;ch:1:sloid:91431;8591431;7;Zürich, Wieslergasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2679809.0;1250898.0;469.0;47.404064304685456, 8.495958101637257
91430;85;ch:1:sloid:91430;8591430;9;Zürich, Widmerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682701.0;1243456.0;455.0;47.33677867885581, 8.532892526332855
91448;85;ch:1:sloid:91448;8591448;1;Zürich, Zypressenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681195.0;1247873.0;412.0;47.37668995219743, 8.513768924124077
91439;85;ch:1:sloid:91439;8591439;0;Zürich, Wollishoferplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682492.0;1243638.0;450.0;47.33844167246881, 8.530160973388094
91825;85;ch:1:sloid:91825;8591825;0;Benglen, Bodenacher;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Fällanden;193;Benglen;ch:1:sboid:100648;;2690649.0;1246280.0;565.0;47.36113092772878, 8.63861301311018
91824;85;ch:1:sloid:91824;8591824;3;Zürich, Binz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681560.0;1246352.0;422.0;47.362965886814784, 8.518324373527147
91833;85;ch:1:sloid:91833;8591833;4;Unterengstringen, Sennenbüel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Unterengstringen;249;Unterengstringen;ch:1:sboid:100648;;2676233.0;1251863.0;416.0;47.4131665777572, 8.448752089097326
91893;85;ch:1:sloid:91893;8591893;8;Dietikon, Gyrhalden;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Dietikon;243;Dietikon;ch:1:sboid:100648;;2671922.927;1250414.946;409.4;47.40062834291608, 8.391414187742086
93524;85;ch:1:sloid:93524;8593524;7;Hittnau, Isikon;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Hittnau;173;Hittnau;ch:1:sboid:100575;;2703852.859;1248234.79;680.0;47.37676169774744, 8.813822187002442
94339;85;ch:1:sloid:94339;8594339;9;Illnau, Dorfplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Illnau-Effretikon;296;Illnau;ch:1:sboid:100575;;2697046.0;1251563.0;510.0;47.4077301254391, 8.724426105975585
94190;85;ch:1:sloid:94190;8594190;6;Wallisellen, Guggenbühlstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Wallisellen;69;Wallisellen;ch:1:sboid:100575;;2687416.0;1252070.0;440.0;47.413638530786145, 8.59695309038701
94199;85;ch:1:sloid:94199;8594199;7;Seuzach, Mörsburgstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Seuzach;227;Seuzach;ch:1:sboid:100602;;2697502.0;1265914.0;455.0;47.53671768707263, 8.733604693561052
94261;85;ch:1:sloid:94261;8594261;5;Dübendorf, Hochbord Nord;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dübendorf;191;Dübendorf;ch:1:sboid:100575;;2687805.908;1250713.828;430.8;47.40139035800899, 8.60185253612791
94239;85;ch:1:sloid:94239;8594239;1;Zürich, Schiffbau;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681637.911;1249139.85;403.2;47.388028490145956, 8.51986411081657
94283;85;ch:1:sloid:94283;8594283;9;Männedorf, Zentrum Leue;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Männedorf;155;Männedorf;ch:1:sboid:100637;;2695172.0;1234344.0;430.0;47.25314955364003, 8.695945584285635
94298;85;ch:1:sloid:94298;8594298;7;Winterthur, Archstrasse/HB;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;;2696822.0;1261632.0;439.0;47.498311849094954, 8.72364348293006
94643;85;ch:1:sloid:94643;8594643;4;Uetikon am See,Binzigerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Uetikon am See;159;Uetikon am See;ch:1:sboid:100637;;2694745.0;1236076.0;553.0;47.26878753101328, 8.690670525300852
95080;85;ch:1:sloid:95080;8595080;8;Dietlikon, Riedenerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dietlikon;54;Dietlikon;ch:1:sboid:100575;;2688697.931;1253088.824;460.8;47.422629497437775, 8.614139358570348
95129;85;ch:1:sloid:95129;8595129;3;Dietlikon, Rebackerweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dietlikon;54;Dietlikon;ch:1:sboid:100575;;2689095.0;1253753.0;450.0;47.428548874614634, 8.619533389535926
95330;85;ch:1:sloid:95330;8595330;7;Sihlbrugg, Alter Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Horgen;295;Sihlbrugg Station;ch:1:sboid:100606;;2686200.0;1232604.999;514.0;47.23874170141258, 8.577100615991682
95356;85;ch:1:sloid:95356;8595356;2;Buchs ZH, Furttalstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Buchs (ZH);83;Buchs ZH;ch:1:sboid:100575;;2675344.0;1256536.0;430.0;47.45529486074299, 8.43776193297189
95261;85;ch:1:sloid:95261;8595261;4;Auslikon, Ober Balm;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Pfäffikon;177;Auslikon;ch:1:sboid:100637;;2704163.0;1244358.0;622.0;47.341849130209695, 8.817026371964479
95266;85;ch:1:sloid:95266;8595266;3;Wetzikon ZH, Zentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wetzikon (ZH);121;Wetzikon ZH;ch:1:sboid:100637;;2702700.0;1242643.0;539.0;47.32665565542065, 8.797277279719298
95609;85;ch:1:sloid:95609;8595609;4;Winterthur, Bankstrasse;Validiert;Bedarfshaltestelle;Arrêt sur demande;ON_REQUEST;Fermata facoltativa;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Winterthur;230;Winterthur;ch:1:sboid:100681;Bedarfshaltestelle Umleitungen;2696967.0;1261851.0;439.0;47.500259872452126, 8.725615247428571
95899;85;ch:1:sloid:95899;8595899;1;Zürich, Glaubtenstrasse Nord;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2681581.0;1252110.0;461.0;47.41474707331946, 8.51965233285628
95713;85;ch:1:sloid:95713;8595713;4;Rümlang, Zürichweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Rümlang;97;Rümlang;ch:1:sboid:100575;;2682093.0;1255908.0;450.0;47.44883972314465, 8.527134024820727
95723;85;ch:1:sloid:95723;8595723;3;Herrliberg-Feldmeilen, Bhf Ost;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Herrliberg-Feldmeilen, Bahnhof Ost;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Meilen;156;Meilen;ch:1:sboid:100637;nur zum Aussteigen;2688771.0;1237541.0;440.0;47.28279334766042, 8.612026497976041
96007;85;ch:1:sloid:96007;8596007;0;Schlieren, Geissweid;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Schlieren;247;Schlieren;ch:1:sboid:100648;(neue Hst per 12.2017 aber keine Fahrplandaten);2675913.948;1250151.894;392.1;47.39781472109325, 8.444234429167997
96078;85;ch:1:sloid:96078;8596078;1;Pfungen, Wani;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Pfungen;224;Pfungen;ch:1:sboid:100681;(neue Hst per 12.2017 aber keine Fahrplandaten);2691303.0;1263715.0;400.0;47.51783355921929, 8.65083446698154
90870;85;ch:1:sloid:90870;8590870;7;Wädenswil, Staubeweidli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2694496.0;1230863.0;409.9;47.22194037626777, 8.686285277433726
11677;85;ch:1:sloid:11677;8511677;2;Glattfelden, Schwimmbad;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;Glattfelden, Schwimmbad;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Glattfelden;58;Glattfelden;ch:1:sboid:100602;;2679345.9209;1268187.85504;356.4;47.559610238255225, 8.492901035460097
82763;85;ch:1:sloid:82763;8582763;4;Affoltern a.A., Weinberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Affoltern am Albis;2;Affoltern am Albis;ch:1:sboid:100602;;2677374.00062;1237044.00114;552.3;47.279757875362485, 8.461310501388526
3057;85;ch:1:sloid:3057;8503057;7;Uetliberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;UEBE;*;;78;SZU;Sihltal-Zürich-Uetliberg-Bahn;CH;;Zug;TRAIN;TRAIN;TRAIN;ZH;Zürich;261;Uetliberg;ch:1:sboid:100058;;2679252.078;1245109.65;812.6;47.35207436929756, 8.487555760669062
79192;85;ch:1:sloid:79192;8579192;1;Horgen, Spital;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Horgen;295;Horgen;ch:1:sboid:100606;;2687067.12373;1235350.38418;430.8;47.263318895136, 8.58908294892491
94182;85;ch:1:sloid:94182;8594182;3;Horgen, Wannerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Horgen;295;Horgen;ch:1:sboid:100606;;2687203.87244;1235321.0193;418.9;47.263036753297015, 8.590883912456245
87718;85;ch:1:sloid:87718;8587718;3;Niederwil ZH;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Andelfingen;291;Adlikon b. Andelfingen;ch:1:sboid:100602;;2696211.90442;1270625.67062;447.1;47.579277655293446, 8.717493125289622
87005;85;ch:1:sloid:87005;8587005;5;Gundetswil;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;882;SBW;Stadtbus Winterthur;CH;;Bus;BUS;BUS;BUS;ZH;Wiesendangen;298;Gundetswil;ch:1:sboid:100681;;2704433.958;1266371.671;464.1;47.53976770034679, 8.82576104194953
